Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
35,1,2,52,55.69995,1
35,4,1,33,56.85986,1
35,1,1,38,57.3999,1
35,4,7,30,54.38013,1
35,4,11,26,52.46021,1
35,2,1,33,58.17993,1
35,3,1,31,59.11987,1
35,2,2,31,58.65991,1
35,1,3,23,58.37988,1
35,1,9,29,58.08008,1
35,1,0,43,65.63989,1
35,2,0,30,66.81982,1
35,3,0,23,68.31982,1
35,4,0,19,68.5,1
36,2,7,15,35.42017,1
36,4,5,9,36.86011,1
36,4,10,36,36.6001,1
36,3,6,39,38.7002,1
36,1,9,26,41.32007,1
36,3,9,26,41.56006,1
36,3,3,47,44.94019,1
36,1,5,24,44.2002,1
36,4,7,31,43.46021,1
36,4,11,28,41.84009,1
36,2,10,30,43.04004,1
36,1,3,30,47.22021,1
36,4,6,17,46.28003,1
36,3,7,33,45.92017,1
36,1,7,20,46.36011,1
36,1,6,24,47.08008,1
36,4,9,39,46.1001,1
36,2,9,37,46.23999,1
36,1,8,35,46.86011,1
36,3,2,35,50.52002,1
36,2,3,38,50.1001,1
36,3,5,22,49.18018,1
36,3,10,18,46.69995,1
36,2,5,27,50.04004,1
36,4,2,31,52.44019,1
36,4,8,26,49.82007,1
36,1,11,23,48.54004,1
36,2,1,20,54.07983,1
36,1,10,16,49.54004,1
36,1,4,32,53.06006,1
36,4,4,15,53.2002,1
36,1,1,33,54.77979,1
36,2,6,31,52.30005,1
36,3,4,36,54.62012,1
36,3,8,36,52.64014,1
36,2,4,27,54.88013,1
36,2,11,23,51.54004,1
36,4,3,20,56.16016,1
36,1,2,38,57.34009,1
36,2,8,14,54.44019,1
36,3,11,41,54.21997,1
36,2,2,35,60.78003,1
36,3,1,20,62.69995,1
36,2,0,31,63.55981,1
36,1,0,43,65.65991,1
36,4,1,19,65.57983,1
36,3,0,23,68.3999,1
36,4,0,19,68.5,1
37,2,8,17,35.68018,1
37,2,6,30,38.73999,1
37,3,7,32,40.97998,1
37,4,6,27,41.58008,1
37,3,10,34,40.58008,1
37,4,8,34,42.82007,1
37,3,3,24,45.62012,1
37,1,6,25,44.36011,1
37,3,4,30,45.90015,1
37,2,11,32,42.47998,1
37,3,8,36,44.06006,1
37,1,10,18,43.16016,1
37,2,4,37,47.64014,1
37,2,10,27,45.73999,1
37,4,7,19,47.42017,1
37,2,3,14,49.80005,1
37,4,9,30,47.04004,1
37,1,9,49,47.36011,1
37,2,7,33,48.42017,1
37,1,2,36,50.98022,1
37,1,4,23,49.96021,1
37,3,2,23,51.1001,1
37,1,5,29,50.08008,1
37,4,3,26,51.23999,1
37,1,11,35,47.6001,1
37,3,11,24,48.12012,1
37,1,7,20,50.19995,1
37,1,8,20,50.14014,1
37,3,5,36,51.82007,1
37,3,9,28,49.84009,1
37,2,2,17,53.46021,1
37,4,10,26,49.43994,1
37,2,5,24,52.42017,1
37,4,11,26,49.82007,1
37,4,4,36,53.42017,1
37,3,6,31,55.04004,1
37,4,5,12,56.18018,1
37,2,9,27,55.34009,1
37,4,2,14,61.28003,1
37,2,1,29,62.04004,1
37,2,0,31,63.44019,1
37,1,3,30,63.18018,1
37,1,0,44,65.62012,1
37,1,1,44,65.92017,1
37,3,0,23,68.44019,1
37,4,0,20,68.48022,1
37,4,1,18,69.22021,1
37,3,1,17,69.30005,1
38,3,11,29,31.30005,1
38,2,9,18,34.1001,1
38,2,7,26,40.71997,1
38,2,8,18,40.87988,1
38,4,7,21,41.41992,1
38,3,4,44,43.26001,1
38,1,11,20,41.37988,1
38,3,5,19,45.43994,1
38,2,4,17,46.36011,1
38,3,9,32,43.85986,1
38,4,8,21,44.82007,1
38,1,9,42,44.67993,1
38,1,7,32,45.71997,1
38,3,8,45,45.30005,1
38,1,10,48,45.11987,1
38,1,1,37,49.95996,1
38,2,2,15,49.67993,1
38,4,11,30,45.61987,1
38,2,5,51,48.67993,1
38,3,3,24,49.84009,1
38,3,10,43,46.43994,1
38,2,3,21,50.32007,1
38,2,11,29,46.61987,1
38,4,5,29,49.84009,1
38,1,5,32,51.04004,1
38,1,3,38,52.58008,1
38,3,6,24,51.87988,1
38,1,6,39,52,1
38,1,4,26,54.02002,1
38,4,10,38,51.04004,1
38,2,6,30,53.43994,1
38,4,4,27,54.47998,1
38,2,10,32,51.83984,1
38,1,8,20,53.3999,1
38,4,9,30,54.76001,1
38,3,7,35,56.5,1
38,1,0,42,60.21997,1
38,4,3,14,59.36011,1
38,4,6,23,57.93994,1
38,4,1,11,61.08008,1
38,3,1,28,61.14014,1
38,2,1,35,64.08008,1
38,3,2,17,64.52002,1
38,1,2,39,64.93994,1
38,4,2,12,65.1001,1
38,2,0,29,66.86011,1
38,3,0,18,69.16016,1
38,4,0,18,69.19995,1
39,2,10,23,31.41992,1
39,2,8,36,36.80005,1
39,2,5,17,39.08008,1
39,3,11,42,39.69995,1
39,3,5,2,43.1001,1
39,2,9,9,41.32007,1
39,4,11,40,41.6001,1
39,1,11,55,43.56006,1
39,4,8,29,45.15991,1
39,1,4,29,47.32007,1
39,1,10,47,45.08008,1
39,3,4,27,48.76001,1
39,4,9,31,46.23999,1
39,1,7,39,47.47998,1
39,1,8,26,47.06006,1
39,3,10,33,46.12012,1
39,3,6,22,48.64014,1
39,2,11,19,46.26001,1
39,2,6,42,49.32007,1
39,3,9,40,48.13989,1
39,4,5,35,50.32007,1
39,1,5,36,50.45996,1
39,2,4,17,50.97998,1
39,4,6,35,50,1
39,1,2,31,52.36011,1
39,2,3,26,51.95996,1
39,1,6,37,50.71997,1
39,4,7,18,50.69995,1
39,3,7,33,50.97998,1
39,2,7,26,51.04004,1
39,3,8,33,52.06006,1
39,1,3,36,54.80005,1
39,3,1,23,56.23999,1
39,1,9,31,52.86011,1
39,4,4,15,56.08008,1
39,2,1,21,58.17993,1
39,4,3,21,58.30005,1
39,3,3,15,58.45996,1
39,4,10,28,55.56006,1
39,3,2,31,59.86011,1
39,4,2,18,60,1
39,1,1,36,61.06006,1
39,2,2,34,62.6001,1
39,1,0,39,64.95996,1
39,2,0,31,66.80005,1
39,4,0,19,69.19995,1
39,3,0,18,69.26001,1
39,4,1,21,70.76001,1
40,1,3,28,40.97998,1
40,2,11,29,37.19995,1
40,2,6,23,41.02002,1
40,1,11,39,39.13989,1
40,2,9,23,40.31982,1
40,2,10,40,40.11987,1
40,4,6,24,43.28003,1
40,4,9,16,42.8999,1
40,3,9,12,44.04004,1
40,1,9,28,44.17993,1
40,3,6,6,46.30005,1
40,2,5,13,47.21997,1
40,2,7,45,46.35986,1
40,2,8,10,46.43994,1
40,1,10,29,45.57983,1
40,3,10,30,45.73999,1
40,1,7,34,47.37988,1
40,1,8,14,48.08008,1
40,3,11,23,46.59985,1
40,4,7,40,49.02002,1
40,3,4,15,51.19995,1
40,1,6,38,50.34009,1
40,1,5,35,51.23999,1
40,2,2,10,53.6001,1
40,3,7,22,51.09985,1
40,4,11,43,49.47998,1
40,3,1,23,54.62012,1
40,3,2,30,54.54004,1
40,2,3,28,54.12012,1
40,4,8,25,51.61987,1
40,2,4,22,53.8999,1
40,2,1,32,55.71997,1
40,1,2,25,55.21997,1
40,4,10,22,51.33984,1
40,4,3,14,55.23999,1
40,1,1,52,56.62012,1
40,1,4,33,55.56006,1
40,3,5,46,55.30005,1
40,4,5,14,55.8999,1
40,3,8,28,55.17993,1
40,4,1,18,59.71997,1
40,4,2,19,60.02002,1
40,4,4,25,59.19995,1
40,2,0,31,63.45996,1
40,3,3,27,62.78003,1
40,1,0,40,64.8999,1
40,3,0,18,69.32007,1
40,4,0,22,70.67993,1
41,2,10,32,36.76001,1
41,1,11,33,38.5,1
41,2,11,34,38.65991,1
41,2,9,22,40.09985,1
41,1,4,38,43.54004,1
41,3,11,30,40.37988,1
41,1,2,58,46.15991,1
41,3,2,10,46.64014,1
41,2,6,6,44.8999,1
41,1,8,33,44.56006,1
41,2,8,50,44.85986,1
41,4,10,19,44.02002,1
41,2,7,21,45.80005,1
41,3,7,10,46.11987,1
41,1,6,36,47.97998,1
41,1,7,33,48.8999,1
41,4,7,22,49.23999,1
41,3,10,33,47.76001,1
41,4,8,42,48.85986,1
41,2,2,15,52.56006,1
41,3,9,34,49.37988,1
41,2,5,30,51.5,1
41,1,9,21,49.67993,1
41,3,8,15,50.19995,1
41,3,5,23,51.87988,1
41,2,3,14,53.1001,1
41,3,3,23,54.12012,1
41,4,5,31,53.13989,1
41,1,5,42,53.23999,1
41,4,6,13,52.93994,1
41,3,6,40,53.08008,1
41,4,9,30,52.23999,1
41,3,1,14,56.34009,1
41,4,11,25,52.28003,1
41,1,3,13,56.76001,1
41,4,4,18,56.8999,1
41,4,3,27,58.15991,1
41,1,10,25,55.43994,1
41,2,4,30,59.65991,1
41,4,2,11,61.45996,1
41,3,4,36,60.45996,1
41,2,1,32,62.17993,1
41,1,0,39,65,1
41,4,1,21,66.04004,1
41,2,0,30,66.90015,1
41,1,1,28,66.58008,1
41,3,0,18,69.21997,1
41,4,0,21,70.80005,1
42,1,1,38,42.6001,1
42,1,6,34,40.35986,1
42,3,6,39,41.91992,1
42,2,10,27,40.35986,1
42,4,11,32,39.85986,1
42,3,3,5,44.59985,1
42,3,11,18,40.53979,1
42,1,3,29,45,1
42,2,7,10,44.37988,1
42,2,11,27,43.31982,1
42,1,5,26,46.54004,1
42,1,10,30,44.53979,1
42,1,7,30,46.17993,1
42,3,10,34,45.15991,1
42,1,9,38,45.8999,1
42,2,9,41,46.02002,1
42,2,8,27,46.85986,1
42,2,3,12,50.28003,1
42,3,4,17,50.35986,1
42,1,4,12,50.63989,1
42,3,2,19,51.76001,1
42,3,8,15,49.37988,1
42,2,4,6,52.67993,1
42,2,6,22,51.65991,1
42,4,8,25,50.7998,1
42,4,9,38,50.33984,1
42,4,6,31,52.93994,1
42,4,4,26,54.67993,1
42,3,9,25,52.15991,1
42,1,8,28,52.73999,1
42,4,5,20,54.31982,1
42,4,7,14,53.55981,1
42,2,5,21,54.8999,1
42,4,10,27,53.13989,1
42,1,11,22,52.69995,1
42,4,3,9,56.80005,1
42,3,7,41,54.91992,1
42,4,1,22,60.82007,1
42,4,2,23,61.43994,1
42,2,2,30,63.09985,1
42,3,1,14,64.30005,1
42,3,5,41,63.26001,1
42,1,0,27,66.6001,1
42,2,0,32,66.76001,1
42,1,2,32,66.59985,1
42,2,1,31,67.93994,1
42,3,0,17,69.28003,1
42,4,0,21,70.78003,1
43,2,10,44,35.76001,1
43,1,4,30,39.8999,1
43,1,7,39,39.35986,1
43,2,8,22,40.42017,1
43,3,4,10,43.55981,1
43,3,7,36,43.59985,1
43,1,5,16,45.05981,1
43,1,9,37,43.08008,1
43,2,9,39,43.80005,1
43,3,9,22,44.02002,1
43,1,11,23,43.78003,1
43,4,5,16,47.5,1
43,2,11,26,44.7002,1
43,2,4,15,48.85986,1
43,1,10,25,46.72021,1
43,1,1,21,51.47998,1
43,1,8,32,48.16016,1
43,1,2,19,51.35986,1
43,4,2,29,51.37988,1
43,1,6,32,50.23999,1
43,3,11,32,47.78003,1
43,4,7,20,50.8999,1
43,3,3,18,53.59985,1
43,4,6,19,52.11987,1
43,3,8,36,51.1001,1
43,4,11,28,49.86011,1
43,4,9,30,51.14014,1
43,4,10,32,50.66016,1
43,2,7,19,52.47998,1
43,2,3,24,55,1
43,4,3,13,55.27979,1
43,4,8,18,53.88013,1
43,2,6,34,55.07983,1
43,3,5,10,55.7998,1
43,2,5,2,56.35986,1
43,3,2,21,58.61987,1
43,2,1,25,59.63989,1
43,3,10,30,55.58008,1
43,1,3,6,61.02002,1
43,4,4,13,61.73999,1
43,1,0,28,66.57983,1
43,3,6,36,64.59985,1
43,2,0,32,67.93994,1
43,2,2,30,67.26001,1
43,3,1,18,68.47998,1
43,3,0,18,69.28003,1
43,4,1,23,69.52002,1
43,4,0,22,70.76001,1
44,1,10,43,38.26001,1
44,1,8,44,40.94019,1
44,2,11,31,39.52002,1
44,1,1,28,45.95996,1
44,4,6,13,43.92017,1
44,2,9,23,42.80005,1
44,1,5,37,44.92017,1
44,2,2,16,47.88013,1
44,3,10,27,44.2002,1
44,2,10,22,44.66016,1
44,3,5,25,47.52002,1
44,2,8,19,46.16016,1
44,3,8,30,47.56006,1
44,1,6,19,48.86011,1
44,4,4,24,49.90015,1
44,3,9,26,47.56006,1
44,3,4,23,50.32007,1
44,3,6,15,49.30005,1
44,1,9,30,47.86011,1
44,4,3,29,51.6001,1
44,1,11,25,47.62012,1
44,4,8,35,49.18018,1
44,2,5,15,50.74023,1
44,2,7,32,49.96021,1
44,1,3,30,52.04004,1
44,1,2,26,52.88013,1
44,4,7,27,51.80005,1
44,3,7,36,52.46021,1
44,4,5,13,54.18018,1
44,1,7,27,53.22021,1
44,4,11,35,51.21997,1
44,2,6,9,53.92017,1
44,3,3,24,55.80005,1
44,4,9,22,53.16016,1
44,4,10,38,53,1
44,2,3,16,56.82007,1
44,2,4,33,56.40015,1
44,3,1,3,59.21997,1
44,4,1,12,61.13989,1
44,2,1,34,61.15991,1
44,3,11,30,56.32007,1
44,1,4,15,60.28003,1
44,3,2,17,61.30005,1
44,4,2,25,63.32007,1
44,1,0,30,66.61987,1
44,2,0,32,68,1
44,3,0,18,69.21997,1
44,4,0,22,70.73999,1
45,1,11,31,35.95996,1
45,4,10,17,37.41992,1
45,2,3,16,43.30005,1
45,1,3,22,43.38013,1
45,1,9,42,41.14014,1
45,3,8,31,42.21997,1
45,1,6,37,43.64014,1
45,1,2,29,45.92017,1
45,4,7,19,43.76001,1
45,1,10,46,42.58008,1
45,3,10,29,42.84009,1
45,2,10,23,42.90015,1
45,3,5,30,46.38013,1
45,3,6,29,45.94019,1
45,4,4,33,47.12012,1
45,2,6,16,46.97998,1
45,3,2,11,49.14014,1
45,1,1,21,50.76001,1
45,3,11,37,45.95996,1
45,1,4,38,49.76001,1
45,2,8,35,47.95996,1
45,3,7,10,48.56006,1
45,4,9,17,47.86011,1
45,4,5,23,50.28003,1
45,2,11,25,48.26001,1
45,2,7,9,50.76001,1
45,3,9,26,50.45996,1
45,2,4,32,54.12012,1
45,4,6,21,53.32007,1
45,2,9,30,51.88013,1
45,3,3,20,55.04004,1
45,1,7,11,53.17993,1
45,2,1,35,56.92017,1
45,3,4,30,55.44019,1
45,4,11,39,52.41992,1
45,1,8,27,55.19995,1
45,2,5,30,57.1001,1
45,4,8,42,55.80005,1
45,4,2,13,58.98022,1
45,2,2,34,59.14014,1
45,4,3,17,59.04004,1
45,1,5,16,62.86011,1
45,1,0,29,66.53979,1
45,4,1,25,66.92017,1
45,3,1,26,67.04004,1
45,2,0,34,68,1
45,3,0,18,69.31982,1
45,4,0,21,70.77979,1
46,2,11,14,36.28003,1
46,3,11,26,37.12012,1
46,1,4,10,41.1001,1
46,3,9,33,40.14014,1
46,4,5,34,43.52002,1
46,1,7,35,43.32007,1
46,2,4,21,45.23999,1
46,4,11,29,43,1
46,2,2,38,47.71997,1
46,1,10,41,44.30005,1
46,2,7,17,46.32007,1
46,1,5,38,48.21997,1
46,3,8,15,46.76001,1
46,4,8,19,48.21997,1
46,4,6,21,49.58008,1
46,2,6,27,49.80005,1
46,1,2,21,51.95996,1
46,3,5,22,50.66016,1
46,3,1,31,52.78003,1
46,2,9,41,48.88013,1
46,4,9,41,49.73999,1
46,1,11,43,49.1001,1
46,4,10,15,50.17993,1
46,3,3,14,53.80005,1
46,2,5,34,53.02002,1
46,1,1,27,55.62012,1
46,2,8,24,52.1001,1
46,2,10,30,51.28003,1
46,3,10,28,52.12012,1
46,2,3,32,55.69995,1
46,1,8,7,53.15991,1
46,4,7,32,54.1001,1
46,2,1,23,57.16016,1
46,4,3,41,56.64014,1
46,1,3,13,56.69995,1
46,1,9,23,54.28003,1
46,4,1,17,58.66016,1
46,3,7,21,56.06006,1
46,3,6,18,56.6001,1
46,4,2,30,61.86011,1
46,4,4,21,61.23999,1
46,1,6,10,60.69995,1
46,3,4,22,62,1
46,1,0,28,66.58008,1
46,3,2,27,66.93994,1
46,2,0,31,68,1
46,3,0,18,69.28003,1
46,4,0,21,70.73999,1
47,2,5,26,40.06006,1
47,1,5,17,41.52002,1
47,2,4,29,44.1001,1
47,2,8,28,42.32007,1
47,1,8,39,42.76001,1
47,2,2,39,46.45996,1
47,1,3,27,46.47998,1
47,2,7,15,45.97998,1
47,1,11,32,44.59985,1
47,3,9,15,45.80005,1
47,3,10,37,45.28003,1
47,4,8,29,46.32007,1
47,2,10,37,45.65991,1
47,4,7,23,47.6001,1
47,2,6,34,48.6001,1
47,2,3,39,50.40015,1
47,1,6,42,49.15991,1
47,2,9,23,47.82007,1
47,3,4,15,50.58008,1
47,4,4,29,51.06006,1
47,1,2,19,52.17993,1
47,4,6,23,50.21997,1
47,3,6,17,50.3999,1
47,3,8,29,50.3999,1
47,2,11,38,49.07983,1
47,3,5,19,53.21997,1
47,1,9,8,52.04004,1
47,3,11,31,51.02002,1
47,4,9,28,52.5,1
47,3,7,32,53.97998,1
47,4,2,13,57.21997,1
47,3,1,26,57.86011,1
47,4,10,36,53.57983,1
47,1,4,25,56.73999,1
47,3,2,28,58.14014,1
47,4,5,21,56.6001,1
47,2,1,33,58.84009,1
47,1,10,27,54.33984,1
47,1,1,44,59.04004,1
47,4,3,28,60.19995,1
47,1,7,19,59.21997,1
47,3,3,19,61.40015,1
47,4,1,28,63.84009,1
47,4,11,12,60.45996,1
47,1,0,27,66.64014,1
47,2,0,32,68,1
47,3,0,18,69.23999,1
47,4,0,23,70.69995,1
48,2,6,30,38.43994,1
48,1,9,20,38.3999,1
48,2,9,25,40.14014,1
48,2,5,38,42.38013,1
48,4,9,30,40.73999,1
48,3,7,33,44,1
48,4,5,20,45.73999,1
48,3,9,32,43.95996,1
48,1,3,16,47.1001,1
48,1,6,17,45.58008,1
48,2,10,36,44.1001,1
48,2,8,28,45.47998,1
48,2,2,17,49.04004,1
48,4,11,39,44.61987,1
48,1,7,46,47.41992,1
48,3,6,7,49.12012,1
48,3,10,13,47.43994,1
48,3,11,28,47.35986,1
48,1,4,20,51.42017,1
48,2,4,36,51.43994,1
48,1,8,20,49.65991,1
48,4,8,14,49.95996,1
48,2,11,31,48.85986,1
48,1,10,10,50.19995,1
48,4,4,16,54.43994,1
48,4,3,18,55.08008,1
48,3,2,27,55.64014,1
48,2,7,33,53.1001,1
48,4,1,15,57,1
48,4,2,30,56.76001,1
48,2,3,25,56.42017,1
48,1,11,18,52.41992,1
48,3,8,33,54.73999,1
48,1,5,23,56.30005,1
48,3,5,9,57.14014,1
48,4,6,31,57.17993,1
48,2,1,25,60.56006,1
48,3,1,13,61.04004,1
48,4,10,30,56.5,1
48,3,3,22,61.86011,1
48,1,1,23,62.95996,1
48,3,4,23,61.88013,1
48,1,2,25,63.71997,1
48,4,7,19,62.52002,1
48,1,0,29,66.54004,1
48,2,0,33,68.08008,1
48,3,0,18,69.2002,1
48,4,0,23,70.66016,1
49,2,7,32,39.92017,1
49,4,6,21,41.73999,1
49,4,10,31,39.76001,1
49,2,6,24,44.71997,1
49,1,8,33,43.73999,1
49,1,4,15,45.88013,1
49,3,8,33,44.56006,1
49,1,7,14,45.34009,1
49,2,11,43,43.36011,1
49,3,4,15,47.06006,1
49,4,9,24,44.90015,1
49,4,2,15,48.65991,1
49,3,2,12,48.71997,1
49,3,7,8,47.26001,1
49,4,4,22,49.06006,1
49,2,9,28,46.67993,1
49,2,5,34,48.82007,1
49,1,10,20,46.34009,1
49,4,5,32,49.04004,1
49,2,3,6,50.19995,1
49,3,9,33,47.12012,1
49,2,4,30,50.38013,1
49,3,1,30,52.95996,1
49,3,3,26,51.97998,1
49,3,11,23,48.04004,1
49,2,2,46,52.71997,1
49,2,10,45,48.65991,1
49,3,10,26,48.93994,1
49,1,6,19,51.84009,1
49,1,3,42,53.51978,1
49,1,5,26,53.18018,1
49,2,8,44,51.66016,1
49,1,11,20,50.47998,1
49,4,3,52,56.01978,1
49,4,7,23,54.1001,1
49,3,5,14,55.6001,1
49,1,1,25,59.05981,1
49,4,11,19,54.19995,1
49,4,8,17,57.36011,1
49,2,1,47,60.97998,1
49,3,6,8,59.02002,1
49,1,2,31,64.2998,1
49,1,0,29,66.63989,1
49,1,9,25,62.62012,1
49,4,1,21,66.97998,1
49,2,0,34,68.05981,1
49,3,0,17,69.31982,1
49,4,0,22,70.67993,1
50,4,11,46,38.18018,1
50,2,3,42,43.5,1
50,2,8,21,42.63989,1
50,4,3,17,45.41992,1
50,4,7,36,43.59985,1
50,3,9,28,42.77979,1
50,2,7,29,44,1
50,3,2,13,46.83984,1
50,2,10,20,43.5,1
50,3,3,12,47.69995,1
50,4,9,24,45.69995,1
50,4,10,28,45.32007,1
50,3,8,7,46.35986,1
50,4,4,47,49.09985,1
50,2,6,17,48.19995,1
50,4,6,32,48.97998,1
50,2,11,21,46.44019,1
50,1,8,25,48.11987,1
50,3,6,12,49.43994,1
50,1,5,18,50.17993,1
50,3,10,38,47.78003,1
50,3,5,16,50.45996,1
50,2,9,44,48.47998,1
50,1,11,16,47.73999,1
50,3,4,37,51.54004,1
50,2,5,35,51.09985,1
50,1,3,31,52.47998,1
50,1,6,28,51.2998,1
50,3,7,11,50.95996,1
50,1,7,23,51.2998,1
50,4,5,16,52.65991,1
50,2,2,48,54.69995,1
50,1,9,23,51.15991,1
50,2,4,17,55.55981,1
50,3,11,26,54.12012,1
50,1,10,23,56.04004,1
50,4,2,19,61.37988,1
50,1,4,30,60.3999,1
50,1,2,29,61.85986,1
50,4,8,32,58.87988,1
50,4,1,11,62.58008,1
50,1,1,21,63.09985,1
50,3,1,17,64.19995,1
50,1,0,27,66.58008,1
50,2,0,33,67.95996,1
50,3,0,18,69.33984,1
50,2,1,21,69.83984,1
50,4,0,21,70.73999,1
51,2,11,13,37.23999,1
51,3,3,18,41.47998,1
51,4,4,22,43.73999,1
51,3,7,13,42.26001,1
51,1,11,19,40.95996,1
51,2,4,15,44.83984,1
51,2,8,33,42.96021,1
51,3,10,30,42.12012,1
51,4,10,35,42.12012,1
51,2,7,20,44.68018,1
51,4,7,33,46.30005,1
51,3,6,15,47,1
51,4,8,18,46.38013,1
51,2,9,23,46.1001,1
51,3,11,31,45.84009,1
51,2,3,50,49.95996,1
51,4,11,28,46.04004,1
51,3,9,10,47.16016,1
51,1,2,27,51.43994,1
51,1,6,18,50.23999,1
51,1,10,16,48.2002,1
51,4,3,28,52.02002,1
51,3,8,19,49.48022,1
51,1,9,20,49.56006,1
51,4,6,17,51.11987,1
51,2,10,24,49.21997,1
51,1,8,22,51.34009,1
51,3,4,25,53.3999,1
51,3,5,40,54.26001,1
51,1,7,40,53.26001,1
51,4,5,54,54.43994,1
51,2,5,16,54.93994,1
51,2,1,29,57.17993,1
51,4,9,27,53.64014,1
51,1,3,40,57.19995,1
51,2,6,24,56.01978,1
51,1,4,25,57.37988,1
51,3,2,14,59.37988,1
51,2,2,29,61.37988,1
51,3,1,32,63.45996,1
51,4,2,16,63.52002,1
51,1,5,32,64,1
51,1,0,28,66.59985,1
51,1,1,29,66.23999,1
51,3,0,18,69.17993,1
51,2,0,20,69.76001,1
51,4,1,24,69.67993,1
51,4,0,22,70.73999,1
52,3,4,18,40.5,1
52,3,8,17,40.05981,1
52,4,5,15,43.03979,1
52,1,10,12,40.52002,1
52,1,7,23,42.15991,1
52,2,10,22,42.14014,1
52,2,9,17,44.25977,1
52,4,11,31,43.44019,1
52,4,7,13,45.85986,1
52,4,8,51,46.17993,1
52,1,11,35,44.72021,1
52,4,9,15,46.2998,1
52,2,5,23,48.76001,1
52,3,10,27,46.6001,1
52,2,8,20,47.73999,1
52,2,7,22,48.8999,1
52,3,7,14,49.13989,1
52,3,5,33,51.2998,1
52,2,4,28,52.17993,1
52,4,4,26,52.31982,1
52,4,3,28,53.05981,1
52,1,4,27,52.61987,1
52,3,3,20,53.78003,1
52,1,5,43,52.85986,1
52,3,9,21,50.91992,1
52,1,3,26,54.35986,1
52,3,6,49,53.07983,1
52,4,6,48,53.47998,1
52,2,1,27,56.06006,1
52,1,9,31,52.21997,1
52,2,11,39,51.23999,1
52,3,11,28,51.72021,1
52,1,1,38,57.15991,1
52,4,10,33,53.38013,1
52,3,2,19,57.54004,1
52,2,6,36,55.77979,1
52,1,8,33,55.2998,1
52,3,1,26,61.31982,1
52,1,6,22,58.83984,1
52,2,3,27,60.71997,1
52,2,2,42,61.7998,1
52,1,2,27,63.35986,1
52,4,2,16,65.37988,1
52,1,0,30,66.56006,1
52,4,1,21,68.31982,1
52,3,0,18,69.23999,1
52,2,0,21,69.71997,1
52,4,0,22,70.61987,1
53,1,11,27,36.91992,1
53,3,5,18,40.34009,1
53,3,2,28,44.14014,1
53,2,11,11,39.76001,1
53,2,9,20,42.06006,1
53,4,8,25,43.30005,1
53,1,10,21,43.17993,1
53,4,9,33,43.76001,1
53,1,8,13,45.67993,1
53,2,10,24,44.87988,1
53,3,6,36,48.15991,1
53,3,9,26,46.97998,1
53,4,6,33,48.84009,1
53,2,5,12,49.71997,1
53,4,5,32,49.8999,1
53,1,7,10,48.8999,1
53,4,4,26,50.47998,1
53,3,8,18,48.47998,1
53,2,6,10,49.5,1
53,4,10,4,47.97998,1
53,2,8,34,49.28003,1
53,1,6,41,50.45996,1
53,3,10,22,49.04004,1
53,2,4,22,52.26001,1
53,1,1,38,54.26001,1
53,4,7,42,51.63989,1
53,3,11,25,49.97998,1
53,2,3,25,54.40015,1
53,3,4,21,53.90015,1
53,3,3,21,54.56006,1
53,2,2,28,55.5,1
53,2,7,35,53.17993,1
53,4,3,9,55.21997,1
53,1,5,36,54.43994,1
53,1,4,25,55.69995,1
53,3,7,32,54.36011,1
53,1,2,35,57.21997,1
53,2,1,32,59.52002,1
53,1,3,38,59.21997,1
53,4,2,20,59.91992,1
53,4,11,29,57.61987,1
53,1,9,39,61.02002,1
53,3,1,28,66.06006,1
53,1,0,28,66.6001,1
53,3,0,18,69.21997,1
53,2,0,23,69.84009,1
53,4,0,22,70.76001,1
53,4,1,22,70.6001,1
54,2,10,27,39.42017,1
54,4,9,13,41.56006,1
54,2,9,18,41.80005,1
54,3,3,32,45.59985,1
54,1,11,31,42.1001,1
54,1,5,23,47.54004,1
54,1,9,23,45.62012,1
54,2,5,35,48.64014,1
54,3,6,20,48.26001,1
54,4,10,31,46.36011,1
54,3,11,17,45.97998,1
54,4,6,35,48.72021,1
54,1,8,12,47.96021,1
54,2,7,15,48.68018,1
54,2,8,28,48.26001,1
54,3,5,26,50.1001,1
54,2,4,25,50.82007,1
54,4,7,40,49.7002,1
54,3,10,30,48.54004,1
54,3,7,26,50.12012,1
54,3,4,25,52,1
54,1,6,37,51.24023,1
54,3,8,35,50.44019,1
54,4,5,26,52.46021,1
54,2,11,28,49.43994,1
54,3,9,18,51.21997,1
54,1,2,33,55.26001,1
54,4,11,16,51.28003,1
54,1,4,15,54.92017,1
54,2,6,13,54,1
54,1,7,44,54.06006,1
54,2,3,31,56.31982,1
54,4,2,15,57.19995,1
54,3,1,19,58.95996,1
54,1,3,40,58.93994,1
54,4,1,23,60,1
54,1,1,39,60.23999,1
54,4,3,14,59.23999,1
54,4,4,11,59.04004,1
54,4,8,44,58.02002,1
54,1,10,21,58.08008,1
54,3,2,29,62.3999,1
54,2,2,26,62.76001,1
54,1,0,27,66.61987,1
54,2,1,25,67.43994,1
54,3,0,18,69.28003,1
54,2,0,21,69.81982,1
54,4,0,22,70.69995,1
55,4,10,24,37.7002,1
55,4,11,32,38.04004,1
55,2,10,19,38.62012,1
55,2,6,30,42.59985,1
55,2,7,20,43.03979,1
55,2,11,29,41.42017,1
55,3,7,26,44.25977,1
55,4,8,40,43.96021,1
55,3,6,19,45.67993,1
